date,symbol,eps,epsestimated,time,revenue,revenueestimated,updatedfromdate,fiscaldateending,ticker,time_raw,is_amc,is_bmo
2000-07-25,CVX,0.88,0.86,bmo,13224000000.0,31459386363.0,2025-04-24,2000-06-30,CVX,bmo,False,True
2000-10-24,CVX,1.26,0.72,bmo,13621000000.0,12609506246.0,2025-04-24,2000-09-30,CVX,bmo,False,True
2001-01-24,CVX,1.2,1.1,bmo,80655000000.0,73322727272.0,2025-04-24,2000-12-31,CVX,bmo,False,True
2001-04-25,CVX,1.25,1.09,bmo,12298000000.0,10492788990.0,2025-04-24,2001-03-31,CVX,bmo,False,True
2001-07-24,CVX,1.08,1.03,bmo,13006000000.0,27380833333.0,2025-04-24,2001-06-30,CVX,bmo,False,True
2001-10-25,CVX,0.93,0.73,bmo,11909000000.0,8646260273.0,2025-04-24,2001-09-30,CVX,bmo,False,True
2002-01-29,CVX,0.24,0.45,bmo,69032000000.0,91122240000.0,2025-04-24,2001-12-31,CVX,bmo,False,True
2002-04-25,CVX,0.44,0.35,bmo,20844000000.0,15715142857.0,2025-04-24,2002-03-31,CVX,bmo,False,True
2002-07-30,CVX,0.58,0.69,bmo,25333000000.0,30006672413.0,2025-04-24,2002-06-30,CVX,bmo,False,True
2002-10-31,CVX,0.59,0.65,bmo,25681000000.0,28292627118.0,2025-04-24,2002-09-30,CVX,bmo,False,True
2003-01-31,CVX,0.5,0.64,bmo,27058000000.0,32976937500.0,2025-04-24,2002-12-31,CVX,bmo,False,True
2003-05-02,CVX,1.01,0.91,bmo,30762000000.0,27543267326.0,2025-04-24,2003-03-31,CVX,bmo,False,True
2003-08-01,CVX,0.81,0.76,bmo,29361000000.0,27548592592.0,2025-04-24,2003-06-03,CVX,bmo,False,True
2003-10-31,CVX,0.92,0.81,bmo,29526000000.0,26770500000.0,2025-04-24,2003-09-30,CVX,bmo,False,True
2004-01-30,CVX,0.78,0.8,bmo,30465000000.0,31226624999.0,2025-04-24,2003-12-31,CVX,bmo,False,True
2004-04-30,CVX,1.23,1.01,bmo,33645000000.0,27149292682.0,2025-04-24,2004-03-31,CVX,bmo,False,True
2004-07-30,CVX,1.53,1.36,bmo,35275000000.0,32514666666.0,2025-04-24,2004-06-30,CVX,bmo,False,True
2004-10-29,CVX,1.28,1.37,bmo,38680000000.0,42396148437.0,2025-04-24,2004-09-30,CVX,bmo,False,True
2005-01-28,CVX,1.56,1.4,bmo,48552000000.0,43003199999.0,2025-04-24,2004-12-31,CVX,bmo,False,True
2005-04-29,CVX,1.28,1.38,bmo,41607000000.0,43653281250.0,2025-04-24,2005-03-31,CVX,bmo,False,True
2005-07-29,CVX,1.76,1.69,bmo,48343000000.0,45385142045.0,2025-04-24,2005-06-30,CVX,bmo,False,True
2005-10-28,CVX,1.64,1.91,bmo,54456000000.0,62225237804.0,2025-04-24,2005-09-30,CVX,bmo,False,True
2006-01-27,CVX,1.86,1.89,bmo,60340000000.0,61297777777.0,2025-04-24,2005-12-31,CVX,bmo,False,True
2006-04-28,CVX,1.8,1.78,bmo,54624000000.0,52929288888.0,2025-04-24,2006-03-31,CVX,bmo,False,True
2006-07-28,CVX,2.1,2.21,bmo,53536000000.0,54884823809.0,2025-04-24,2006-06-30,CVX,bmo,False,True
2006-10-27,CVX,2.29,2.03,bmo,54212000000.0,46962144104.0,2025-04-24,2006-09-30,CVX,bmo,False,True
2007-02-02,CVX,1.74,1.73,bmo,47746000000.0,45972264367.0,2025-04-24,2006-12-31,CVX,bmo,False,True
2007-04-27,CVX,1.86,1.67,bmo,48227000000.0,41572225806.0,2025-04-24,2007-03-31,CVX,bmo,False,True
2007-07-27,CVX,2.27,2.3,bmo,56094000000.0,55062202643.0,2025-04-24,2007-06-30,CVX,bmo,False,True
2007-11-02,CVX,1.97,2.07,bmo,55173000000.0,56263020304.0,2025-04-24,2007-09-30,CVX,bmo,False,True
2008-02-01,CVX,2.25,2.26,bmo,61410000000.0,60166222222.0,2025-04-24,2007-12-31,CVX,bmo,False,True
2008-05-02,CVX,2.48,2.41,bmo,64702000000.0,62833947580.0,2025-04-24,2008-03-31,CVX,bmo,False,True
2008-08-01,CVX,2.9,3.03,bmo,81426000000.0,84591331034.0,2025-04-24,2008-06-30,CVX,bmo,False,True
2008-10-31,CVX,3.85,3.25,bmo,77194000000.0,64317922077.0,2025-04-24,2008-09-30,CVX,bmo,False,True
2009-01-30,CVX,2.13,1.81,bmo,45203000000.0,36663122065.0,2025-04-24,2008-12-31,CVX,bmo,False,True
2009-05-01,CVX,0.72,0.81,bmo,35519000000.0,39360375000.0,2025-04-24,2009-03-31,CVX,bmo,False,True
2009-07-31,CVX,0.87,0.95,bmo,39470000000.0,43292701149.0,2025-04-24,2009-06-30,CVX,bmo,False,True
2009-10-30,CVX,1.72,1.47,bmo,168320000000.0,38613139534.0,2025-04-24,2009-09-30,CVX,bmo,False,True
2010-01-29,CVX,1.53,1.7,bmo,47778000000.0,52875555555.0,2025-04-24,2009-12-31,CVX,bmo,False,True
2010-04-30,CVX,2.36,1.94,bmo,46944000000.0,38422686440.0,2025-04-24,2010-03-31,CVX,bmo,False,True
2010-07-30,CVX,2.7,2.44,bmo,51354000000.0,46134977777.0,2025-04-24,2010-06-30,CVX,bmo,False,True
2010-10-29,CVX,1.87,2.15,bmo,48476000000.0,55824117647.0,2025-04-24,2010-09-30,CVX,bmo,False,True
2011-01-28,CVX,2.44,2.41,bmo,52517000000.0,51214475409.0,2025-04-24,2010-12-31,CVX,bmo,False,True
2011-04-29,CVX,3.09,3.01,bmo,58654000000.0,56899715210.0,2025-04-24,2011-03-31,CVX,bmo,False,True
2011-07-29,CVX,3.85,3.56,bmo,67066000000.0,61649028571.0,2025-04-24,2011-06-30,CVX,bmo,False,True
2011-10-28,CVX,3.92,3.48,bmo,62205000000.0,54384765306.0,2025-04-24,2011-09-30,CVX,bmo,False,True
2012-01-27,CVX,2.58,2.84,bmo,58418000000.0,63874682170.0,2025-04-24,2011-12-31,CVX,bmo,False,True
2012-04-27,CVX,3.17,3.26,bmo,58896000000.0,60689476340.0,2025-04-24,2012-03-31,CVX,bmo,False,True
2012-07-27,CVX,3.56,3.24,bmo,59780000000.0,54194460674.0,2025-04-24,2012-06-30,CVX,bmo,False,True
2012-11-02,CVX,2.57,2.83,bmo,55660000000.0,61518914396.0,2025-04-24,2012-09-30,CVX,bmo,False,True
2013-02-01,CVX,3.27,3.03,bmo,54307000000.0,52085422018.0,2025-04-24,2012-12-31,CVX,bmo,False,True
2013-04-26,CVX,3.18,3.08,bmo,54296000000.0,52661220125.0,2025-04-24,2013-03-31,CVX,bmo,False,True
2013-08-02,CVX,2.77,2.96,bmo,55307000000.0,58980938628.0,2025-04-24,2013-06-30,CVX,bmo,False,True
2013-11-01,CVX,2.57,2.71,bmo,56603000000.0,59776062256.0,2025-04-24,2013-09-30,CVX,bmo,False,True
2014-01-31,CVX,2.57,2.57,bmo,53950000000.0,54010000000.0,2025-04-24,2013-12-31,CVX,bmo,False,True
2014-05-02,CVX,2.36,2.51,bmo,50978000000.0,54114961864.0,2025-04-24,2014-03-31,CVX,bmo,False,True
2014-08-01,CVX,2.98,2.66,bmo,55583000000.0,49677731543.0,2025-04-24,2014-06-30,CVX,bmo,False,True
2014-10-31,CVX,2.95,2.55,bmo,51822000000.0,44720949152.0,2025-04-24,2014-09-30,CVX,bmo,False,True
2015-01-30,CVX,1.85,1.63,bmo,42111000000.0,36714648648.0,2025-04-24,2014-12-31,CVX,bmo,False,True
2015-05-01,CVX,1.37,0.74,bmo,32315000000.0,23948074766.0,2025-04-24,2015-03-31,CVX,bmo,False,True
2015-07-31,CVX,0.3,1.13,bmo,36829000000.0,51515180722.0,2025-04-24,2015-06-30,CVX,bmo,False,True
2015-10-30,CVX,1.09,0.76,bmo,32767000000.0,20280786885.0,2025-04-24,2015-09-30,CVX,bmo,False,True
2016-01-29,CVX,-0.31,0.48,bmo,28014000000.0,50246615384.0,2025-04-24,2015-12-31,CVX,bmo,False,True
2016-04-29,CVX,-0.39,-0.18,bmo,23070000000.0,39893090909.0,2025-04-24,2016-03-31,CVX,bmo,False,True
2016-07-29,CVX,0.48,0.31,bmo,27844000000.0,25589942857.0,2025-04-24,2016-06-30,CVX,bmo,False,True
2016-10-28,CVX,0.49,0.37,bmo,29159000000.0,22035387755.0,2025-04-24,2016-09-30,CVX,bmo,False,True
2017-01-27,CVX,0.21,0.64,bmo,30142000000.0,92089904761.0,2025-04-24,2016-12-31,CVX,bmo,False,True
2017-04-28,CVX,1.23,0.85,bmo,31524000000.0,21927902439.0,2025-04-24,2017-03-31,CVX,bmo,False,True
2017-07-28,CVX,0.91,0.86,bmo,32877000000.0,30960945054.0,2025-04-24,2017-06-30,CVX,bmo,False,True
2017-10-27,CVX,0.85,0.98,bmo,33892000000.0,39301458823.0,2025-04-24,2017-09-30,CVX,bmo,False,True
2018-02-02,CVX,0.73,1.27,bmo,36381000000.0,61962444444.0,2025-04-24,2017-12-31,CVX,bmo,False,True
2018-04-27,CVX,1.9,1.48,bmo,35968000000.0,28026526315.0,2025-04-24,2018-03-31,CVX,bmo,False,True
2018-07-27,CVX,1.78,2.09,bmo,40491000000.0,47736539325.0,2025-04-24,2018-06-30,CVX,bmo,False,True
2018-11-02,CVX,2.11,2.06,bmo,42105000000.0,41185355450.0,2025-04-24,2018-09-30,CVX,bmo,False,True
2019-02-01,CVX,1.95,1.87,bmo,40338000000.0,38307189743.0,2025-04-24,2018-12-31,CVX,bmo,False,True
2019-04-26,CVX,1.39,1.3,bmo,34189000000.0,30445646258.0,2025-04-24,2019-03-31,CVX,bmo,False,True
2019-08-02,CVX,1.77,1.8,bmo,36323000000.0,36944745762.0,2025-04-24,2019-06-30,CVX,bmo,False,True
2019-11-01,CVX,1.55,1.45,bmo,34779000000.0,32483741935.0,2025-04-24,2019-09-30,CVX,bmo,False,True
2020-01-31,CVX,1.49,1.47,bmo,34574000000.0,33745100671.0,2025-04-24,2019-12-31,CVX,bmo,False,True
2020-05-01,CVX,1.29,0.64,bmo,29705000000.0,25542750683.0,2025-04-24,2020-03-31,CVX,bmo,False,True
2020-07-31,CVX,-1.59,-0.93,bmo,15926000000.0,10711100542.0,2025-04-24,2020-06-30,CVX,bmo,False,True
2020-10-30,CVX,0.11,-0.29,bmo,23997000000.0,60016090909.0,2025-04-24,2020-09-30,CVX,bmo,False,True
2021-01-29,CVX,-0.01,0.08,bmo,24843000000.0,47911500000.0,2025-04-24,2020-12-31,CVX,bmo,False,True
2021-04-30,CVX,0.9,0.9,bmo,31076000000.0,30483200000.0,2025-04-24,2021-03-31,CVX,bmo,False,True
2021-07-30,CVX,1.71,1.59,bmo,36117000000.0,37597000000.0,2025-04-24,2021-06-30,CVX,bmo,False,True
2021-10-29,CVX,2.96,2.21,bmo,42552000000.0,40403600000.0,2025-04-24,2021-09-30,CVX,bmo,False,True
2022-01-28,CVX,2.56,3.12,bmo,45861000000.0,45336889125.0,2025-04-24,2021-12-31,CVX,bmo,False,True
2022-04-29,CVX,3.36,3.27,bmo,52314000000.0,47947333333.0,2025-04-24,2022-03-31,CVX,bmo,False,True
2022-07-29,CVX,5.82,5.1,bmo,65372000000.0,58658000000.0,2025-04-24,2022-06-30,CVX,bmo,False,True
2022-10-28,CVX,5.56,4.81,bmo,63508000000.0,60263093143.0,2025-04-24,2022-09-30,CVX,bmo,False,True
2023-01-27,CVX,4.09,4.38,bmo,54523000000.0,52675239250.0,2025-04-24,2022-12-31,CVX,bmo,False,True
2023-04-28,CVX,3.55,3.41,bmo,48842000000.0,47886700000.0,2025-04-24,2023-03-31,CVX,bmo,False,True
2023-07-28,CVX,3.08,2.97,bmo,47216000000.0,43480800000.0,2025-04-24,2023-06-30,CVX,bmo,False,True
2023-10-27,CVX,3.05,3.75,bmo,51922000000.0,47789500000.0,2025-04-24,2023-09-30,CVX,bmo,False,True
2024-02-02,CVX,3.45,3.29,bmo,48933000000.0,47170300000.0,2025-04-24,2023-12-31,CVX,bmo,False,True
2024-04-26,CVX,2.93,2.87,bmo,46580000000.0,48418607624.0,2025-04-24,2024-03-31,CVX,bmo,False,True
2024-08-02,CVX,2.55,2.93,bmo,49574000000.0,50660336301.0,2025-04-24,2024-06-30,CVX,bmo,False,True
2024-11-01,CVX,2.51,2.42,bmo,48926000000.0,48862710294.0,2025-04-24,2024-09-30,CVX,bmo,False,True
2025-01-31,CVX,2.06,2.42,bmo,52226000000.0,46599277088.0,2025-05-01,2024-12-31,CVX,bmo,False,True
2025-05-02,CVX,2.18,2.16,bmo,47610000000.0,48249315794.0,2025-08-01,2025-03-31,CVX,bmo,False,True
2025-08-01,CVX,1.77,1.73,bmo,44375000000.0,43865127937.0,2025-11-01,2025-06-30,CVX,bmo,False,True
2025-10-31,CVX,1.85,1.69,bmo,48169000000.0,48944756181.0,2026-01-31,2025-09-30,CVX,bmo,False,True
2026-01-30,CVX,1.52,1.41,bmo,46873000000.0,46790710000.0,2026-04-17,2025-12-31,CVX,bmo,False,True
2026-05-01,CVX,,1.77,bmo,,51365090000.0,2026-04-17,2026-03-31,CVX,bmo,False,True
1985-10-31,DE,0.05,,bmo,1145200000.0,,2025-04-25,1985-10-31,DE,bmo,False,True
1986-01-31,DE,-0.065,,bmo,701300000.0,,2025-04-25,1986-01-31,DE,bmo,False,True
1986-04-30,DE,-0.07,,bmo,1023600000.0,,2025-04-25,1986-04-30,DE,bmo,False,True
1986-07-31,DE,-0.085,,bmo,973300000.0,,2025-04-25,1986-07-31,DE,bmo,False,True
1986-10-31,DE,-0.34,,bmo,818100000.0,,2025-04-25,1986-10-31,DE,bmo,False,True
1987-01-31,DE,-0.47,,bmo,478400000.0,,2025-04-25,1987-01-31,DE,bmo,False,True
1987-04-30,DE,0.085,,bmo,1143400000.0,,2025-04-25,1987-04-30,DE,bmo,False,True
1987-07-31,DE,0.065,,bmo,1195300000.0,,2025-04-25,1987-07-31,DE,bmo,False,True
1987-10-31,DE,0.08,,bmo,1317400000.0,,2025-04-25,1987-10-31,DE,bmo,False,True
1988-01-31,DE,0.095,,bmo,1045400000.0,,2025-04-25,1988-01-31,DE,bmo,False,True
1988-04-30,DE,0.21,,bmo,1450000000.0,,2025-04-25,1988-04-30,DE,bmo,False,True
1988-07-31,DE,0.19,,bmo,1388000000.0,,2025-04-25,1988-07-31,DE,bmo,False,True
1988-10-31,DE,0.18,,bmo,1481400000.0,,2025-04-25,1988-10-31,DE,bmo,False,True
1989-01-31,DE,0.11,,bmo,1370500000.0,,2025-04-25,1989-01-31,DE,bmo,False,True
1989-04-30,DE,0.29,,bmo,1670400000.0,,2025-04-25,1989-04-30,DE,bmo,False,True
1989-07-31,DE,0.215,,bmo,1685700000.0,,2025-04-25,1989-07-31,DE,bmo,False,True
1989-10-31,DE,0.2259,,bmo,1736400000.0,,2025-04-25,1989-10-31,DE,bmo,False,True
1990-01-31,DE,0.175,,bmo,1628400000.0,,2025-04-25,1990-01-31,DE,bmo,False,True
1990-04-30,DE,0.315,,bmo,2107500000.0,,2025-04-25,1990-04-30,DE,bmo,False,True
1990-07-31,DE,0.25,,bmo,2052400000.0,,2025-04-25,1990-07-31,DE,bmo,False,True
1990-10-31,DE,0.1632,,bmo,2059300000.0,,2025-04-25,1990-10-31,DE,bmo,False,True
1991-01-31,DE,-0.095,,bmo,1433400000.0,,2025-04-25,1991-01-31,DE,bmo,False,True
1991-04-30,DE,0.16,,bmo,1919700000.0,,2025-04-25,1991-04-30,DE,bmo,False,True
1991-07-31,DE,0.07,,bmo,1785000000.0,,2025-04-25,1991-07-31,DE,bmo,False,True
1991-10-31,DE,-0.18227,,bmo,1896200000.0,,2025-04-25,1991-10-31,DE,bmo,False,True
1992-01-31,DE,-0.045,,bmo,1439700000.0,,2025-04-25,1992-01-31,DE,bmo,False,True
1992-04-30,DE,0.095,,bmo,1853200000.0,,2025-04-25,1992-04-30,DE,bmo,False,True
1992-07-31,DE,0.02,,bmo,1748600000.0,,2025-04-25,1992-07-31,DE,bmo,False,True
1993-01-31,DE,-0.06,,bmo,1410800000.0,,2025-04-25,1993-01-31,DE,bmo,False,True
1993-02-23,DE,-0.06,-0.03886,bmo,1889200000.0,,2025-04-25,1992-10-31,DE,bmo,False,True
1993-05-25,DE,0.24,0.14,bmo,2093300000.0,,2025-04-25,1993-04-30,DE,bmo,False,True
1993-08-24,DE,0.22,0.14,bmo,2035400000.0,,2025-04-25,1993-07-31,DE,bmo,False,True
1993-12-07,DE,0.22,0.19,bmo,2154200000.0,,2025-04-25,1993-10-31,DE,bmo,False,True
1994-02-22,DE,0.17,0.07,bmo,1711400000.0,,2025-04-25,1994-01-31,DE,bmo,False,True
1994-05-24,DE,0.37,0.32,bmo,2446500000.0,,2025-04-25,1994-04-30,DE,bmo,False,True
1994-08-23,DE,0.3,0.27,bmo,2314700000.0,,2025-04-25,1994-07-31,DE,bmo,False,True
1994-12-06,DE,0.33,0.31,bmo,2494300000.0,,2025-04-25,1994-10-31,DE,bmo,False,True
1995-02-21,DE,0.27,0.22,bmo,2090500000.0,,2025-04-25,1995-01-31,DE,bmo,False,True
1995-05-23,DE,0.46,0.45,bmo,2452900000.0,,2025-04-25,1995-04-30,DE,bmo,False,True
1995-08-17,DE,0.35,0.36,bmo,2653800000.0,,2025-04-25,1995-07-31,DE,bmo,False,True
1995-11-30,DE,0.28,0.28,bmo,2606100000.0,,2025-04-25,1995-10-31,DE,bmo,False,True
1996-02-15,DE,0.32,0.32,bmo,2296800000.0,,2025-04-25,1996-01-31,DE,bmo,False,True
1996-05-14,DE,0.52,0.51,bmo,3064800000.0,,2025-04-25,1996-04-30,DE,bmo,False,True
1996-08-13,DE,0.4,0.39,bmo,2880800000.0,,2025-04-25,1996-07-31,DE,bmo,False,True
1996-11-26,DE,0.37,0.37,bmo,2885400000.0,2885400000.0,2025-04-25,1996-10-31,DE,bmo,False,True
1997-02-11,DE,0.35,0.35,bmo,2372100000.0,2396000000.0,2025-04-25,1997-01-31,DE,bmo,False,True
1997-05-13,DE,0.63,0.58,bmo,3501500000.0,3241555555.0,2025-04-25,1997-04-30,DE,bmo,False,True
1997-08-12,DE,0.5,0.48,bmo,3400500000.0,3293760000.0,2025-04-25,1997-07-31,DE,bmo,False,True
1997-11-25,DE,0.42,0.41,bmo,3343300000.0,3261756097.0,2025-04-25,1997-10-31,DE,bmo,False,True
1998-02-17,DE,0.41,0.41,bmo,2824000000.0,2846000000.0,2025-04-25,1998-01-31,DE,bmo,False,True
1998-05-19,DE,0.73,0.7,bmo,4040200000.0,3902739726.0,2025-04-25,1998-04-30,DE,bmo,False,True
1998-08-18,DE,0.6,0.59,bmo,3669300000.0,3632433333.0,2025-04-25,1998-07-31,DE,bmo,False,True
1998-11-24,DE,0.36,0.36,bmo,3092300000.0,3092300000.0,2025-04-25,1998-10-31,DE,bmo,False,True
1999-02-16,DE,0.11,0.09,bmo,2430700000.0,1890544444.0,2025-04-25,1999-01-31,DE,bmo,False,True
1999-05-18,DE,0.33,0.31,bmo,3434000000.0,3257818181.0,2025-04-25,1999-04-30,DE,bmo,False,True
1999-08-17,DE,0.14,0.12,bmo,2968500000.0,2601428571.0,2025-04-25,1999-07-31,DE,bmo,False,True
1999-11-23,DE,0.02,0.00744,bmo,2688300000.0,6451920000.0,2025-04-25,1999-10-31,DE,bmo,False,True
2000-02-15,DE,0.08,0.03133,bmo,2305000000.0,2304999999.0,2025-04-25,2000-01-31,DE,bmo,False,True
2000-05-16,DE,0.44,0.36,bmo,3755800000.0,3100909090.0,2025-04-25,2000-04-30,DE,bmo,False,True
2000-08-15,DE,0.36,0.3,bmo,3584400000.0,3026666666.0,2025-04-25,2000-07-31,DE,bmo,False,True
2000-11-21,DE,0.15,0.2,bmo,3318400000.0,4148000000.0,2025-04-25,2000-10-31,DE,bmo,False,True
2001-02-13,DE,0.12,0.14,bmo,2705100000.0,3155833333.0,2025-04-25,2001-01-31,DE,bmo,False,True
2001-05-15,DE,0.27,0.33,bmo,3809000000.0,4655444444.0,2025-04-25,2001-04-30,DE,bmo,False,True
2001-08-14,DE,0.15,0.13,bmo,3617800000.0,3135600000.0,2025-04-25,2001-07-31,DE,bmo,False,True
2001-11-20,DE,-0.22,-0.23,bmo,3252200000.0,3393600000.0,2025-04-25,2001-10-31,DE,bmo,False,True
2002-02-12,DE,-0.08,-0.12,bmo,2522100000.0,3783000000.0,2025-04-25,2002-01-31,DE,bmo,False,True
2002-05-14,DE,0.3,0.22,bmo,3986500000.0,2923066666.0,2025-04-25,2002-04-30,DE,bmo,False,True
2002-08-13,DE,0.31,0.18,bmo,3969000000.0,2728687497.0,2025-04-25,2002-07-31,DE,bmo,False,True
2002-11-19,DE,0.14,0.13,bmo,3469400000.0,3222142857.0,2025-04-25,2002-10-31,DE,bmo,False,True
2003-02-11,DE,0.14,0.07,bmo,2793600000.0,1397000000.0,2025-04-25,2003-01-31,DE,bmo,False,True
2003-05-13,DE,0.54,0.47,bmo,4400000000.0,3829629629.0,2025-04-25,2003-04-30,DE,bmo,False,True
2003-08-12,DE,0.51,0.42,bmo,4401600000.0,3625176470.0,2025-04-25,2003-07-31,DE,bmo,False,True
2003-11-25,DE,0.14,0.09,bmo,3939400000.0,2532214285.0,2025-04-25,2003-10-31,DE,bmo,False,True
2004-02-17,DE,0.34,0.26,bmo,3483800000.0,2664235294.0,2025-04-25,2004-01-31,DE,bmo,False,True
2004-05-18,DE,0.94,0.88,bmo,5877000000.0,5501872340.0,2025-04-25,2004-04-30,DE,bmo,False,True
2004-08-17,DE,0.79,0.75,bmo,5418400000.0,5143670886.0,2025-04-25,2004-07-31,DE,bmo,False,True
2004-11-23,DE,0.71,0.49,bmo,5206900000.0,3593563380.0,2025-04-25,2004-10-31,DE,bmo,False,True
2005-02-15,DE,0.45,0.45,bmo,3934500000.0,3935000000.0,2025-04-25,2005-01-31,DE,bmo,False,True
2005-05-17,DE,1.22,1.07,bmo,6019200000.0,5649073770.0,2025-04-25,2005-04-30,DE,bmo,False,True
2005-08-16,DE,0.79,0.95,bmo,5823400000.0,7003544303.0,2025-04-25,2005-07-31,DE,bmo,False,True
2005-11-22,DE,0.48,0.39,bmo,5177000000.0,4056000000.0,2025-04-25,2005-10-31,DE,bmo,False,True
2006-02-14,DE,0.47,0.42,bmo,4202100000.0,3754978723.0,2025-04-25,2006-01-31,DE,bmo,False,True
2006-05-16,DE,1.19,1.15,bmo,6561500000.0,6341428571.0,2025-04-25,2006-04-30,DE,bmo,False,True
2006-08-15,DE,0.93,0.91,bmo,6266700000.0,6132225806.0,2025-04-25,2006-07-31,DE,bmo,False,True
2006-11-21,DE,0.6,0.47,bmo,5117500000.0,4009100000.0,2025-04-25,2006-10-31,DE,bmo,False,True
2007-02-14,DE,0.52,0.39,bmo,4425200000.0,3318750000.0,2025-04-25,2007-01-31,DE,bmo,False,True
2007-05-16,DE,1.36,1.21,bmo,6882500000.0,6122955882.0,2025-04-25,2007-04-30,DE,bmo,False,True
2007-08-15,DE,1.19,0.99,bmo,6633700000.0,5519042016.0,2025-04-25,2007-07-31,DE,bmo,False,True
2007-11-21,DE,0.94,0.77,bmo,6140900000.0,5030393617.0,2025-04-25,2007-10-31,DE,bmo,False,True
2008-02-13,DE,0.83,0.78,bmo,5058500000.0,4887686746.0,2025-04-25,2008-01-31,DE,bmo,False,True
2008-05-14,DE,1.74,1.75,bmo,7978200000.0,8143534482.0,2025-04-25,2008-04-30,DE,bmo,False,True
2008-08-13,DE,1.32,1.36,bmo,7581800000.0,7973515151.0,2025-04-25,2008-07-31,DE,bmo,False,True
2008-11-26,DE,0.81,0.99,bmo,6835400000.0,9045666666.0,2025-04-25,2008-10-31,DE,bmo,False,True
2009-02-18,DE,0.48,0.63,bmo,5026800000.0,6754125000.0,2025-04-25,2009-01-31,DE,bmo,False,True
2009-05-20,DE,1.11,1.07,bmo,6629100000.0,6504828828.0,2025-04-25,2009-04-30,DE,bmo,False,True
2009-08-19,DE,0.99,0.57,bmo,5742400000.0,5749099341.0,2025-04-25,2009-07-31,DE,bmo,False,True
2009-11-25,DE,0.23,0.031,bmo,5200000000.0,695739130.0,2025-04-25,2009-10-31,DE,bmo,False,True
2010-02-17,DE,0.57,0.19,bmo,4704500000.0,1611666666.0,2025-04-25,2010-01-31,DE,bmo,False,True
2010-05-19,DE,1.58,1.09,bmo,6983300000.0,4919487341.0,2025-04-25,2010-04-30,DE,bmo,False,True
2010-08-18,DE,1.44,1.24,bmo,6672400000.0,5887416666.0,2025-04-25,2010-07-31,DE,bmo,False,True
2010-11-24,DE,1.07,0.95,bmo,7038300000.0,6394299065.0,2025-04-25,2010-10-31,DE,bmo,False,True
2011-02-16,DE,1.2,0.99,bmo,5973900000.0,5048175000.0,2025-04-25,2011-01-31,DE,bmo,False,True
2011-05-18,DE,2.12,2.06,bmo,8796100000.0,8657830188.0,2025-04-25,2011-04-30,DE,bmo,False,True
2011-08-17,DE,1.69,1.67,bmo,8213800000.0,8272923076.0,2025-04-25,2011-07-31,DE,bmo,False,True
2011-11-23,DE,1.62,1.43,bmo,8405000000.0,7601950617.0,2025-04-25,2011-10-31,DE,bmo,False,True
2012-02-15,DE,1.3,1.24,bmo,6594100000.0,6454676923.0,2025-04-25,2012-01-31,DE,bmo,False,True
2012-05-16,DE,2.61,2.53,bmo,9888500000.0,9702210727.0,2025-04-25,2012-04-30,DE,bmo,False,True
2012-08-15,DE,1.98,2.31,bmo,9423500000.0,11188333333.0,2025-04-25,2012-07-31,DE,bmo,False,True
2012-11-21,DE,1.75,1.88,bmo,9576100000.0,10519405714.0,2025-04-25,2012-10-31,DE,bmo,False,True
2013-02-13,DE,1.65,1.4,bmo,7293800000.0,6296606060.0,2025-04-25,2013-01-31,DE,bmo,False,True
2013-05-15,DE,2.76,2.72,bmo,10777200000.0,10755826086.0,2025-04-25,2013-04-30,DE,bmo,False,True
2013-08-14,DE,2.56,2.17,bmo,9846500000.0,8485039062.0,2025-04-25,2013-07-31,DE,bmo,False,True
2013-11-20,DE,2.11,1.89,bmo,9195500000.0,8465587677.0,2025-04-25,2013-10-31,DE,bmo,False,True
2014-02-12,DE,1.81,1.52,bmo,7480000000.0,6427668508.0,2025-04-25,2014-01-31,DE,bmo,False,True
2014-05-14,DE,2.65,2.48,bmo,9790300000.0,9309826415.0,2025-04-25,2014-04-30,DE,bmo,False,True
2014-08-13,DE,2.33,2.2,bmo,9296500000.0,8929184549.0,2025-04-25,2014-07-31,DE,bmo,False,True
2014-11-26,DE,2.11,1.57,bmo,8675900000.0,6670639810.0,2025-04-25,2014-10-31,DE,bmo,False,True
2015-02-20,DE,1.12,0.83,bmo,6198700000.0,4730258928.0,2025-04-25,2015-01-31,DE,bmo,False,True
2015-05-22,DE,2.03,1.55,bmo,7974800000.0,6238940886.0,2025-04-25,2015-04-30,DE,bmo,False,True
2015-08-21,DE,1.53,1.44,bmo,7436200000.0,7147294117.0,2025-04-25,2015-07-31,DE,bmo,False,True
2015-11-25,DE,1.08,0.75,bmo,6546500000.0,4663194444.0,2025-04-25,2015-10-31,DE,bmo,False,True
2016-02-19,DE,0.8,0.7,bmo,5368200000.0,4834374999.0,2025-04-25,2016-01-31,DE,bmo,False,True
2016-05-20,DE,1.56,1.47,bmo,7718000000.0,7471153846.0,2025-04-25,2016-04-30,DE,bmo,False,True
2016-08-19,DE,1.55,0.94,bmo,6499900000.0,5842716700.0,2025-04-25,2016-07-31,DE,bmo,False,True
2016-11-23,DE,0.9,0.4,bmo,6312400000.0,5790664687.0,2025-04-25,2016-10-31,DE,bmo,False,True
2017-02-17,DE,0.61,0.55,bmo,5353300000.0,5071721311.0,2025-04-25,2017-01-29,DE,bmo,False,True
